start,end,Form 2: This form is regarding water quality and solid waste,Section 1: General information and safety ,safety,team_code,rhs_lhs,location,lat,long,Section 2. The next set of questions will be related to water quality  and stormwater connections. ,inlets,inlets_pic,,unauthorised_inlets,unauthorised_inlets_pic,_1,observations, water_stagnant,water_contamination,water_colour,water_turbidity,water_smell,water_pic,_2,Section 3. Next set of questions are about solid waste and clean up efforts.,sw_inside,sw_inside_type,_3,sw_inside_source,sw_inside_pic,_4,sw_outside,sw_outside_type,sw_outside_source,sw_outside_pic,_5,sw_clean_up,community_engagement,community_engagement_pic,_6,outdated,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,outdated_1,_tags,meta/rootUuid,_index,_index_f1,_drain,_drain_secondary,_team_name
2026-02-21T12:13:25.900+05:30,2026-02-21T12:17:34.574+05:30,,,yes__i_feel_safe_to_conduct_audit,a18,rhs,"13.0234638, 77.6266596",13.0234638,77.6266596,,no,,,yes,1771656296189.jpg,,,flowing,Black Or Grey Water,Greenish,Cloudy,Strong Smell Of Sewage  Unable To Sand N,1771656340107.jpg,,,Yes,Household  Mostly,Household  Mostly,Household activities ,1771656382651.jpg,,Yes,Household  Mostly,Household activities and construction in the vicinity ,1771656438519.jpg,,no,Not Applicable,,,OK,676774500,5d3f5661-7e0e-43fb-bd01-b91e8b95f996,2026-02-21T06:47:53,,,submitted_via_web,,v6t9E6V8fQEaLEomgyYQKg,,uuid:5d3f5661-7e0e-43fb-bd01-b91e8b95f996,69,,H300,,Mod Foundation
2026-02-21T11:55:28.517+05:30,2026-02-23T15:17:00.885+05:30,,,yes__i_feel_safe_to_conduct_audit,a20,lhs,"13.0247126, 77.6258186",13.0247126,77.6258186,,no,,,no,,,"There is construction going on, so water is diverted to only the RHS of the drain. There's a JCB in the drain",cannot_see,Black Or Grey Water,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1771655355667.jpg,,,Yes,Mixed,Mixed,The drain is under construction. There is waste strewn on the construction material,1771655421738.jpg,,Yes,Construction Debris,Ongoing construction,1771655457501.jpg,,no,Not Applicable,,,OK,677977430,ade2e7a9-3cc0-46c5-aa6a-cbeb972f972b,2026-02-23T09:48:28,,,submitted_via_web,,v6t9E6V8fQEaLEomgyYQKg,,uuid:ade2e7a9-3cc0-46c5-aa6a-cbeb972f972b,162,,H300,,Mod Foundation
2026-03-28T09:47:22.249+05:30,2026-03-28T11:01:32.233+05:30,,,yes__i_feel_safe_to_conduct_audit,a38,rhs,"13.0428383, 77.56699",13.0428383,77.56699,,yes,1774671600762.jpg,,yes,1774671668506.jpg,,A few inlets abutting the SWD Wall,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1774671868261.jpg,,,Yes,Mixed,Mixed,Garbage Dumps,1774671965369.jpg,,Yes,Mixed,Public Apathy and Litter Bugs,1774672105672.jpg,,no,Not Applicable,,,OK,709267658,17527d9e-25ae-425b-837d-5e0575b5a847,2026-03-28T05:31:52,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:17527d9e-25ae-425b-837d-5e0575b5a847,203,null,H200,,Chetana
2026-04-05T19:16:53.884+05:30,2026-04-05T19:23:27.427+05:30,,,yes__i_feel_safe_to_conduct_audit,a15,rhs,12.9858437 77.6091815 829.2000122070312 4.525,12.9858437,77.6091815,,cannot_see,1775396859854.jpg,,no,1775396878396.jpg,,No,stagnant,Froth Or Foam Visible,Black,Cannot Say,Strong Smell Of Sewage  Unable To Sand N,1775396943584.jpg,,,Yes,Mixed,Mixed,From nearby residence and walking civilians ,1775396995814.jpg,,No,No Waste,No waste ,1775397026315.jpg,,no,Murals,1775397201131.jpg,,OK,716206287,e4e7093a-9010-4106-aa28-703abcbf1355,2026-04-05T13:53:43,,,submitted_via_web,,v7SmaFMH8rU4KU2dEZkh2P,,uuid:e4e7093a-9010-4106-aa28-703abcbf1355,226,,,,
2026-04-04T09:18:19.867+05:30,2026-04-04T09:21:23.045+05:30,,,yes__i_feel_safe_to_conduct_audit,a36,rhs,"12.9311553, 77.5946699",12.9311553,77.5946699,,yes,1775274552829.jpg,,yes,1775274583766.jpg,,,flowing,Black Or Grey Water,Black,Cloudy,Strong Smell Of Sewage  Unable To Sand N,1775274615264.jpg,,,Yes,Household  Mostly,Household  Mostly,Houses,1775274640875.jpg,,Yes,Household  Mostly,Houses ,1775274670645.jpg,,no,Not Applicable,,,OK,715286634,aa73334d-6d26-463f-a6ff-4b6ecb4afa5c,2026-04-04T03:54:26,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:aa73334d-6d26-463f-a6ff-4b6ecb4afa5c,227,,,,
2026-04-04T09:04:22.214+05:30,2026-04-04T09:09:36.727+05:30,,,yes__i_feel_safe_to_conduct_audit,a36,rhs,"12.9312552, 77.5933674",12.9312552,77.5933674,,yes,1775273785027.jpg,,yes,1775273808394.jpg,,Lot of waste falling into the drain,flowing,Black Or Grey Water,Black,Cloudy,Strong Smell Of Sewage  Unable To Sand N,1775273885886.jpg,,,Yes,Household  Mostly,Household  Mostly,"Houses, shops",1775273935500.jpg,,Yes,Household  Mostly,"Houses, shops",1775273961925.jpg,,no,Not Applicable,,,OK,715286556,4ad26d82-a066-4b5f-b0bf-3e6ac01c962e,2026-04-04T03:54:11,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:4ad26d82-a066-4b5f-b0bf-3e6ac01c962e,228,,,,
2026-04-04T08:45:06.538+05:30,2026-04-04T08:52:05.925+05:30,,,yes__i_feel_safe_to_conduct_audit,a36,rhs,"12.9314433, 77.5925752",12.9314433,77.5925752,,yes,1775272624186.jpg,,yes,1775272676073.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1775272742768.jpg,,,Yes,Household  Mostly,Household  Mostly,"Houses, shops",1775272818155.jpg,,Yes,Household  Mostly,Household ,1775272907229.jpg,,no,Not Applicable,,,OK,715286490,72e30b7d-c8e5-448a-a945-680fc6396b09,2026-04-04T03:53:56,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:72e30b7d-c8e5-448a-a945-680fc6396b09,229,,,,
2026-04-04T08:18:56.167+05:30,2026-04-04T08:27:38.723+05:30,,,yes__i_feel_safe_to_conduct_audit,a36,rhs,"12.9296867, 77.5917211",12.9296867,77.5917211,,yes,1775271065027.jpg,,yes,1775271196146.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1775271226611.jpg,,,Yes,Household  Mostly,Household  Mostly,Houses and branches and leaves ,1775271350862.jpg,,Yes,Household  Mostly,"Houses, construction debris, trees and branches ",1775271439779.jpg,,no,Not Applicable,,,OK,715286460,d7ffd497-403a-4517-b8bb-0850ed9e67b1,2026-04-04T03:53:44,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:d7ffd497-403a-4517-b8bb-0850ed9e67b1,230,,,,
2026-04-08T14:56:38.877+05:30,2026-04-08T15:16:17.433+05:30,,,"Yes, I feel safe to conduct the audit",A42,Left hand side (LHS),"13.0130838, 77.5359104",13.0130838,77.5359104,,Cannot see,,,Cannot see,,,Smell is unbearable,Flowing,Black or grey water,Greenish,Opaque,Strong smell of sewage (unable to stand near the SWD),1775641134665.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719119746/attachments/att46gWawvdhnrCZbz2Qp4zH/,,Yes,Household (mostly),Household sewage waste,1775641324809.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719119746/attachments/att6sV4UJUaJac7HBQ28uzs3/,Yes,Construction Debris,Construction debris ,1775641517540.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719119746/attachments/att3MhFEy3jYmRCDUV8HhovF/,No,Not applicable,,,,OK,719119746,1172328a-e519-48a3-8fe2-41717645a365,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:1172328a-e519-48a3-8fe2-41717645a365,231,,,,
2026-04-08T15:41:22.658+05:30,2026-04-08T15:53:07.802+05:30,,,"Yes, I feel safe to conduct the audit",A42,Right hand side (RHS),"13.0078167, 77.5345067",13.0078167,77.5345067,,no,,,No,,,"Residents are throwing in plastic waste, digbeda etc",Flowing,Solid particles or oily film on water,Greenish,Opaque,Less odour (I am able to stand near the SWD),1775643489524.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719133972/attachments/attNQNTqtdXZvuRfiSHifnNi/,,Yes,Household (mostly),"Plastic waste, Fabrics",1775643536912.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719133972/attachments/attotVuqFXKWQBxgdo5YL2vV/,No,No waste,,,,Not applicable,Plants,1775643782973.jpg,,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719133972/attachments/att45cjse3bcXuyVnuUBGEFa/,OK,719133972,d3123180-b389-4bde-8ecd-99e77a3b127b,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:d3123180-b389-4bde-8ecd-99e77a3b127b,232,,,,
2026-04-08T14:49:10.879+05:30,2026-04-08T14:51:15.085+05:30,,,"Yes, I feel safe to conduct the audit",A47,Right hand side (RHS),"13.0111872, 77.5361004",13.0111872,77.5361004,,Cannot see,,,Cannot see,,,,Cannot see,Cannot see,Cannot see,Cannot see,Less odour (I am able to stand near the SWD),,,,Cannot see,,,,,Cannot see,,,,,Not applicable,Not applicable,,,,OK,719175627,19821a5e-0200-4939-9dcf-73b403245d2f,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:19821a5e-0200-4939-9dcf-73b403245d2f,233,,,,
2026-04-08T15:22:49.077+05:30,2026-04-08T15:27:21.462+05:30,,,"Yes, I feel safe to conduct the audit",A47,Right hand side (RHS),"13.0073578, 77.5340564",13.0073578,77.5340564,,yes,1775642051501.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175743/attachments/attqg4ppNMuARuvM5u48Fpqs/,Yes,1775642079954.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175743/attachments/atthxh29SvPuHfkM5g2PJnkE/,,Flowing,Black or grey water,Greenish,Opaque,Strong smell of sewage (unable to stand near the SWD),1775642145050.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175743/attachments/attt5VESekCLkmEZ8t4tWSkL/,,Yes,Household (mostly),Dumping ,1775642205753.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175743/attachments/attVVwh2iJYMU5aM3XgkVsqV/,Yes,Household (mostly),Dumping ,1775642227853.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175743/attachments/att7DegPAEjE258cpzLGkfLq/,No,Not applicable,,,,OK,719175743,88a1c98e-e704-4378-bc48-7e69b19e8618,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:88a1c98e-e704-4378-bc48-7e69b19e8618,234,,,,
2026-04-08T15:47:44.679+05:30,2026-04-08T15:51:21.773+05:30,,,"Yes, I feel safe to conduct the audit",A47,Right hand side (RHS),"13.0054834, 77.5316085",13.0054834,77.5316085,,yes,1775643537280.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175899/attachments/attMCksgybntDTpNovfsaEZR/,Yes,1775643577433.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175899/attachments/attzJynyLn3gyP32aY4Pep5c/,,Stagnant,Black or grey water,Black,Opaque,Strong smell of sewage (unable to stand near the SWD),,,,Cannot see,,Dumping ,,,No,,,,,Not applicable,Not applicable,,,,OK,719175899,9a7ca9e9-05a6-44e8-bfe2-4891d3cf1e7a,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:9a7ca9e9-05a6-44e8-bfe2-4891d3cf1e7a,235,,,,
2026-04-08T15:58:53.871+05:30,2026-04-08T16:01:41.262+05:30,,,"Yes, I feel safe to conduct the audit",A47,Right hand side (RHS),"13.0049138, 77.5297066",13.0049138,77.5297066,,yes,1775644196461.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175982/attachments/attPbUNGZscd2gTkUW2Q43oP/,Cannot see,,,,Flowing,Black or grey water,Black,Opaque,Strong smell of sewage (unable to stand near the SWD),1775644254916.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175982/attachments/attFp9EN7eEMdKxBn3U2KX47/,,Yes,Household (mostly),Dumping,1775644275877.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719175982/attachments/att8KGZMq7T2eJVatX9XkFMs/,No,No waste,,,,No,Not applicable,,,,OK,719175982,298b449c-6abe-46fd-afd2-e51982feba42,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:298b449c-6abe-46fd-afd2-e51982feba42,236,,,,
2026-04-08T16:14:44.060+05:30,2026-04-08T16:16:01.404+05:30,,,"Yes, I feel safe to conduct the audit",A47,Right hand side (RHS),"13.0021708, 77.5291627",13.0021708,77.5291627,,Cannot see,,,Cannot see,,,,Cannot see,Cannot see,Cannot see,Cannot see,Strong smell of sewage (unable to stand near the SWD),,,,Cannot see,,,,,Yes,Construction Debris,Dumping ,1775645152925.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719176076/attachments/attQ4hKrc6fH9spSg4fQBXuT/,Not applicable,Not applicable,,,,OK,719176076,7bccd182-d04b-488b-b482-28b721847dc7,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:7bccd182-d04b-488b-b482-28b721847dc7,237,,,,
2026-04-08T16:29:17.909+05:30,2026-04-08T16:32:56.368+05:30,,,"Yes, I feel safe to conduct the audit",A47,Right hand side (RHS),"12.9990822, 77.5271565",12.9990822,77.5271565,,yes,1775646057369.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719176162/attachments/attGgtwzBdRQwpnCV9uiYwYZ/,No,,,,Stagnant,Black or grey water,Black,Opaque,Strong smell of sewage (unable to stand near the SWD),1775646102487.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719176162/attachments/attdTKcX42s9MhkWCCvwYHgi/,,Yes,Household (mostly),Dumping ,1775646140657.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719176162/attachments/attWuw7cU3VFG6X8RzfzGoTQ/,Yes,Household (mostly),Dumping ,1775646163903.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719176162/attachments/attaEpSypFU7BzS7oqjyVQ78/,Not applicable,Not applicable,,,,OK,719176162,17f5d00a-a681-4aeb-8dc6-c8a89da7e053,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:17f5d00a-a681-4aeb-8dc6-c8a89da7e053,238,,,,
2026-04-08T14:50:40.986+05:30,2026-04-08T14:59:52.908+05:30,,,"Yes, I feel safe to conduct the audit",A45,Left hand side (LHS),"13.0140262, 77.5362748",13.0140262,77.5362748,,no,,,Yes,1775640322913.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181741/attachments/attCXFGJCkEA82nF7FbizFj4/,,Flowing,Black or grey water,Black,Opaque,Less odour (I am able to stand near the SWD),1775640429562.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181741/attachments/attr4MagJ6t4Y8maQbHRisP2/,,Yes,Household (mostly),Household items such as clothes and food packets,1775640521417.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181741/attachments/attnPEZxQfFEVaXzKrfzHTfP/,Yes,Construction Debris,Roadside disposal and construction waste,1775640563907.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181741/attachments/att2qRpo3BcZLT7bpKzQ4dxm/,No,Not applicable,,,,OK,719181741,8147c295-ab01-4383-8f32-c47929ebf0e3,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:8147c295-ab01-4383-8f32-c47929ebf0e3,239,,,,
2026-04-08T15:19:55.141+05:30,2026-04-08T15:26:12.566+05:30,,,"Yes, I feel safe to conduct the audit",A45,Left hand side (LHS),"13.0091387, 77.5352951",13.0091387,77.5352951,,no,,,Cannot see,,,No inlets or unauthorised connections to the SWD,Flowing,Black or grey water,Black,Opaque,Strong smell of sewage (unable to stand near the SWD),1775642027659.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181963/attachments/attHeqkXF2YddbG4SQmmSBHX/,,Yes,Construction Debris,Construction waste from the adjacent property is disposed into the SWD,1775642110455.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181963/attachments/attq8kDo4u4DnvYt92LvxP2M/,Yes,Household (mostly),Residents disposing the waste on to the roadside,1775642153012.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719181963/attachments/att7fFXUJD2JdtzSvSsXu8mu/,No,Not applicable,,,,OK,719181963,089be59c-157d-4233-8f8b-78b9836f9b57,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:089be59c-157d-4233-8f8b-78b9836f9b57,240,,,,
2026-04-08T15:35:55.660+05:30,2026-04-08T15:45:26.325+05:30,,,"Yes, I feel safe to conduct the audit",A45,Left hand side (LHS),"13.0064541, 77.5331319",13.0064541,77.5331319,,yes,1775642931176.heic,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182150/attachments/attjEHkwWsNhQHyJ5oBuAYJq/,Yes,1775643207508.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182150/attachments/attAq8sDpp4QdWoib9mTeYuR/,Unauthorised access and Inlets are found in this SWD ,Flowing,Black or grey water,Black,Cloudy,Less odour (I am able to stand near the SWD),1775643185406.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182150/attachments/attX549M63mycnuBKeZnRbG3/,,Yes,Household (mostly),Passerby 's discarding waste into the SWD as they walk past it,1775643275476.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182150/attachments/att3dgoHDLTfMbJUCVRQsVf9/,No,No waste,,,,Yes,Not applicable,1775643321531.jpg,,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182150/attachments/attRvQ2sQSDt777JTbPPwjvf/,OK,719182150,f27aa097-bdae-43bd-a768-a8aeb920a1bf,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:f27aa097-bdae-43bd-a768-a8aeb920a1bf,241,,,,
2026-04-08T15:57:14.702+05:30,2026-04-08T16:04:04.587+05:30,,,"Yes, I feel safe to conduct the audit",A45,Left hand side (LHS),"13.0057692, 77.5303577",13.0057692,77.5303577,,no,,,Yes,1775644296475.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182434/attachments/attcD38pApuzxtzXzuxntvjZ/,"Unauthorised Inlets have been installed ,polluting the SWD",Flowing,Black or grey water,Black,Opaque,Strong smell of sewage (unable to stand near the SWD),1775644361290.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182434/attachments/attCT8zsVfbi6dmVwA7xyKPP/,,Yes,Household (mostly),Disposal of waste by residents,1775644402578.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182434/attachments/attoCWLVyYpwF2bUs4nEbX85/,Yes,Household (mostly),Disposal on the roadside by reaidents,1775644434088.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182434/attachments/att3Axf5GyDpRifNnr2HFCjM/,No,Not applicable,,,,OK,719182434,d6dd77eb-9a0f-427a-b918-8bb67140b6d6,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:d6dd77eb-9a0f-427a-b918-8bb67140b6d6,242,,,,
2026-04-08T16:12:04.122+05:30,2026-04-08T16:16:39.738+05:30,,,"Yes, I feel safe to conduct the audit",A45,Left hand side (LHS),"13.0035875, 77.5289758",13.0035875,77.5289758,,yes,1775645021955.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182950/attachments/att2sbXL6bR5jVNqmrchHbvT/,Yes,1775645048779.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182950/attachments/attsKDB75zy4S4CYd7UBy48n/,Both Inlets and unauthorised Inlets have been observed ,Flowing,Black or grey water,Black,Opaque,Less odour (I am able to stand near the SWD),1775645106043.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182950/attachments/atthYBCHGsswhYd7pLDj9sNc/,,Yes,Household (mostly),Passerbys discarding waste,1775645138302.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182950/attachments/attgTNZATVRcessnrLQv5XVH/,Yes,Construction Debris,Construction  debris,1775645190543.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719182950/attachments/attrzdhhrV5i4LtDmoW9sNup/,No,Not applicable,,,,OK,719182950,dd230d7c-13d7-46b2-8417-03cd75d54664,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:dd230d7c-13d7-46b2-8417-03cd75d54664,243,,,,
2026-04-08T16:33:09.343+05:30,2026-04-08T16:35:36.189+05:30,,,"Yes, I feel safe to conduct the audit",A45,Left hand side (LHS),"13.0006746, 77.5279999",13.0006746,77.5279999,,no,,,No,,,.,Flowing,Cannot see,Cannot see,Cannot see,Cannot see or smell,,,,Cannot see,,,,,Cannot see,No waste,.,,,Not applicable,Not applicable,,,,OK,719183159,66e277ab-61ec-494b-882d-a44f1ec64dee,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:66e277ab-61ec-494b-882d-a44f1ec64dee,244,,,,
2026-04-08T15:48:10.399+05:30,2026-04-08T15:57:09.647+05:30,,,"Yes, I feel safe to conduct the audit",A44,Right hand side (RHS),"13.0065936, 77.5330888",13.0065936,77.5330888,,yes,1775643712413.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186838/attachments/attFBAJSrKbDW4QWsxm9GHM9/,No,,,No,Flowing,Black or grey water,Black,Opaque,Less odour (I am able to stand near the SWD),1775643861854.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186838/attachments/att4me7vqvWw6CV9BbgzypDh/,,Yes,Household (mostly),From near by shops and building ,1775643960973.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186838/attachments/attfyH7KDuWzhVz5utHf9ZSi/,Yes,Household (mostly),Shops,1775644009782.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186838/attachments/att3NifpDuLyDafK8Y6jRemW/,Yes,Not applicable,,,,OK,719186838,a0cde268-de57-445c-8c34-69f01b0a2912,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:a0cde268-de57-445c-8c34-69f01b0a2912,245,,,,
2026-04-08T16:09:15.444+05:30,2026-04-08T16:13:08.694+05:30,,,"No, I do not feel safe. I will stop the audit at this point. ",A44,Right hand side (RHS),"13.0075037, 77.5300858",13.0075037,77.5300858,,Cannot see,,,No,,,No,Flowing,Black or grey water,Black,Opaque,Less odour (I am able to stand near the SWD),1775644905201.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186939/attachments/attk4zxbrr5VKtKyFW2XMVqY/,,Yes,Household (mostly),Building ,1775644950518.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186939/attachments/attkCewCApdQYtVGcdKeLs5J/,Yes,Household (mostly),Public ,1775644975685.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186939/attachments/attgeVN2oEijYJbZ43x7j3az/,No,Not applicable,,,,OK,719186939,555a7687-bce3-400f-9861-30aea6045b52,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:555a7687-bce3-400f-9861-30aea6045b52,246,,,,
2026-04-08T15:05:36.813+05:30,2026-04-08T15:14:34.148+05:30,,,"Yes, I feel safe to conduct the audit",A44,Right hand side (RHS),"13.0105262, 77.5362327",13.0105262,77.5362327,,Cannot see,,,Cannot see,,,No,Flowing,Black or grey water,Black,Clear,Less odour (I am able to stand near the SWD),1775641260010.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186962/attachments/attW5uEQUj3eb3hsswcMyTPf/,,Yes,Household (mostly),Dumped by houses,1775641347638.jpg,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186962/attachments/attdwYKV4eS5V2YqZkqJCHFm/,No,No waste,,,,Yes,Not applicable,1775641467595.jpg,,https://kf.kobotoolbox.org/api/v2/assets/a2zZGkaqMaKSbmAkp5SgQ6/data/719186962/attachments/attavy5Ft3pt5f7yF3vte54Q/,OK,719186962,0d73229b-6cc4-4d3b-a249-e030debe0349,08-04-2026,,,submitted_via_web,,vMxKncGqbDpQLxALf9T9wr,,uuid:0d73229b-6cc4-4d3b-a249-e030debe0349,247,,,,
